File_ID	URL	URL_Archive	Timestamp_Archived	Timestamp_Published	Publisher	Author	Title
Science-|-AAAS_20170707T030050	http://www.sciencemag.org/news/2014/04/measles-outbreak-traced-fully-vaccinated-patient-first-time	http://web.archive.org/web/20170707030050/http://www.sciencemag.org/news/2014/04/measles-outbreak-traced-fully-vaccinated-patient-first-time	2017-07-07T03:00:50	2014-04-11T00:00:00	Science | AAAS	Authors	Measles Outbreak Traced to Fully Vaccinated Patient for First Time
Science-Based-Medicine_20170701T065108	https://www.sciencebasedmedicine.org/say-it-aint-so-mickey-a-holiday-measles-outbreak-makes-the-happiest-place-in-the-world-sad/	http://web.archive.org/web/20170701065108/https://sciencebasedmedicine.org/say-it-aint-so-mickey-a-holiday-measles-outbreak-makes-the-happiest-place-in-the-world-sad/	2017-07-01T06:51:08	2015-01-12T00:00:00	Science-Based Medicine	unknown	Say it ain’t so
Science-News_20170517T164904	https://www.sciencenews.org/article/vaccines-may-offer-defense-against-dengue-zika-and-chikungunya	http://web.archive.org/web/20170517164904/https://www.sciencenews.org/article/vaccines-may-offer-defense-against-dengue-zika-and-chikungunya	2017-05-17T16:49:04	2016-06-16T00:00:00	Science News	Laura Beil	Vaccines may offer defense against dengue
Science-News-for-Students_20160715T223017	https://student.societyforscience.org/article/zika-vaccines-look-promising	http://web.archive.org/web/20160715223017/https://student.societyforscience.org/article/zika-vaccines-look-promising	2016-07-15T22:30:17	2017-03-25T00:00:00	Science News for Students	Meghan Rosen	Zika vaccines look promising
Scientific-American_20170506T132335	http://www.scientificamerican.com/article/straight-talk-about-vaccination/	http://web.archive.org/web/20170506132335/https://www.scientificamerican.com/article/straight-talk-about-vaccination/	2017-05-06T13:23:35	2011-09-01T00:00:00	Scientific American	Matthew F. Daley	Straight Talk about Vaccination
Skeptical-Raptor_20170628T161832	http://www.skepticalraptor.com/skepticalraptorblog.php/religions-state-vaccines/	http://web.archive.org/web/20170628161832/https://www.skepticalraptor.com/skepticalraptorblog.php/religions-state-vaccines/	2017-06-28T16:18:32	2016-12-13T00:00:00	Skeptical Raptor	The Original Skeptical Raptor	A review of religion and vaccinations – Skeptical Raptor
State-of-Health_20160131T151029	http://ww2.kqed.org/stateofhealth/2015/03/16/low-vaccination-rates-helped-stoke-disneyland-measles-outbreak/	http://web.archive.org/web/20160131151029/http://ww2.kqed.org/stateofhealth/2015/03/16/low-vaccination-rates-helped-stoke-disneyland-measles-outbreak/	2016-01-31T15:10:29	2015-03-16T00:00:00	State of Health	State of Health	Low Vaccination Rates Helped Stoke Disneyland Measles Outbreak
The-Cat-Site_20161128T023535	http://www.thecatsite.com/t/245463/do-indoor-cats-really-need-vaccines	http://web.archive.org/web/20161128023535/http://www.thecatsite.com:80/t/245463/do-indoor-cats-really-need-vaccines	2016-11-28T02:35:35	2012-06-19T00:00:00	The Cat Site	unknown	Do indoor cats really need vaccines?
The-Forum-at-Harvard-T--H--Chan-School-of-Public-Health_20150926T091541	https://theforum.sph.harvard.edu/events/trust-in-vaccines/	http://web.archive.org/web/20150926091541/https://theforum.sph.harvard.edu/events/trust-in-vaccines/	2015-09-26T09:15:41	2012-11-02T00:00:00	The Forum at Harvard T. H. Chan School of Public Health	unknown	Trust in Vaccines
the-Guardian_20160416T111806	https://www.theguardian.com/us-news/2015/jan/25/disneyland-measles-outbreak-anti-vaccination-parents	http://web.archive.org/web/20160416111806/http://www.theguardian.com:80/us-news/2015/jan/25/disneyland-measles-outbreak-anti-vaccination-parents	2016-04-16T11:18:06	2015-01-25T00:00:00	the Guardian	Andrew Gumbel	Disneyland measles outbreak leaves many anti-vaccination parents unmoved
the-Guardian_20170603T090049	https://www.theguardian.com/commentisfree/2013/apr/24/wish-my-daughter-vaccinated	http://web.archive.org/web/20170603090049/https://www.theguardian.com/commentisfree/2013/apr/24/wish-my-daughter-vaccinated	2017-06-03T09:00:49	2013-04-24T00:00:00	the Guardian	Sophie Heawood	Why I wish my daughter had been vaccinated | Sophie Heawood
The-People's-Chemist_20170219T051704	https://thepeopleschemist.com/reasons-dont-vaccinate-children-vaccine-supporters-shouldnt-give/	http://web.archive.org/web/20170219051704/http://thepeopleschemist.com/reasons-dont-vaccinate-children-vaccine-supporters-shouldnt-give/	2017-02-19T05:17:04	2012-07-23T00:00:00	The People's Chemist	unknown	Chemist Gives 3 Reasons He Doesn't Vaccinate and gives vaccine exemption forms for all states
ThinkProgress_20160723T110700	http://thinkprogress.org/health/2015/03/18/3635358/disneyland-vaccine-study/	http://web.archive.org/web/20160723110700/http://thinkprogress.org:80/health/2015/03/18/3635358/disneyland-vaccine-study/	2016-07-23T11:07:00	2015-03-18T00:00:00	ThinkProgress	Tara Culp-Ressler	It’s Official: Anti-Vaxxers Caused The Disneyland Measles Outbreak
thinktwice-com_20170627T191857	http://www.thinktwice.com/hepb.htm	http://web.archive.org/web/20170627191857/http://thinktwice.com/hepb.htm	2017-06-27T19:18:57	2000-01-01T00:00:00	www.thinktwice.com	unknown	Hepatitis B Vaccines: Adverse Reactions. Thinktwice!
thinktwice-com_20170627T225319	http://www.thinktwice.com/mmr.htm	http://web.archive.org/web/20170627225319/http://thinktwice.com/mmr.htm	2017-06-27T22:53:19	2000-01-01T00:00:00	www.thinktwice.com	unknown	MMR (measles
tmb-ie_20170613T100420	http://www.tmb.ie/vaccinations/rabies	http://web.archive.org/web/20170613100420/http://www.tmb.ie/vaccinations/rabies	2017-06-13T10:04:20	2000-01-01T00:00:00	www.tmb.ie	unknown	Rabies vaccine | About rabies and vaccination information
Travel-gc-ca_20170612T162447	https://travel.gc.ca/travelling/health-safety/vaccines	http://web.archive.org/web/20170612162447/https://travel.gc.ca/travelling/health-safety/vaccines	2017-06-12T16:24:47	2017-05-04T00:00:00	Travel.gc.ca	unknown	Vaccination
Travel-Ready-MD_20161230T060426	http://travelreadymd.com/do-you-need-vaccines-for-punta-cana-the-dominican-republic/	http://web.archive.org/web/20161230060426/http://travelreadymd.com:80/do-you-need-vaccines-for-punta-cana-the-dominican-republic/	2016-12-30T06:04:26	2013-03-31T00:00:00	Travel Ready MD	Sarah Kohl MD	Do You Need Vaccines for Punta Cana
Travelfish_20151026T141531	https://www.travelfish.org/board/post/travelhealth/14460_rabies-is-it-worth-it-	http://web.archive.org/web/20151026141531/http://www.travelfish.org:80/board/post/travelhealth/14460_rabies-is-it-worth-it-	2015-10-26T14:15:31	2011-04-05T00:00:00	Travelfish	unknown	Rabies Is It Worth It? | Health and safety travel forum
tripadvisor-com_20150223T054324	https://www.tripadvisor.com/ShowTopic-g291959-i1455-k5932966-Vaccines_needed_for_Belize-Belize.html	http://web.archive.org/web/20150223054324/http://www.tripadvisor.com:80/ShowTopic-g291959-i1455-k5932966-Vaccines_needed_for_Belize-Belize.html	2015-02-23T05:43:24	2012-11-29T10:52:00	www.tripadvisor.com	unknown	Vaccines needed for Belize? - Belize Forum - TripAdvisor
tripadvisor-com-au_20140823T095105	https://www.tripadvisor.com.au/ShowTopic-g255100-i278-k7137978-Rabies_immunization_cost_Thailand_VS_Australia-Melbourne_Victoria.html	http://web.archive.org/web/20140823095105/http://www.tripadvisor.com.au:80/ShowTopic-g255100-i278-k7137978-Rabies_immunization_cost_Thailand_VS_Australia-Melbourne_Victoria.html	2014-08-23T09:51:05	2014-01-22T23:02:00	www.tripadvisor.com.au	unknown	Rabies immunization cost $$ - Thailand VS Australia - Melbourne Forum - TripAdvisor
Truth4Dogs_20161026T182655	http://www.dogs4dogs.com/blog/2010/09/23/rabies-vaccination-12-ways-to-vaccinate-more-safely/	http://web.archive.org/web/20161026182655/http://www.dogs4dogs.com/blog/2010/09/23/rabies-vaccination-12-ways-to-vaccinate-more-safely/	2016-10-26T18:26:55	2010-09-23T00:00:00	Truth4Dogs	unknown	Rabies Vaccination: 13 Ways to Make it Safer
unicef-org_20161024T164946	http://www.unicef.org/immunization/index_how.html	http://web.archive.org/web/20161024164946/http://www.unicef.org:80/immunization/index_how.html	2016-10-24T16:49:46	2004-08-27T00:00:00	www.unicef.org	unknown	UNICEF - Immunization - How does immunization work?
unicef-org_20170623T164121	http://www.unicef.org/immunization/	http://web.archive.org/web/20170623164121/https://www.unicef.org/immunization/	2017-06-23T16:41:21	2000-01-01T00:00:00	www.unicef.org	unknown	Immunization
UPMC-&-Pitt-Health-Sciences-News-Blog_20161107T195115	http://insideupmc.upmc.com/disney-measles-outbreak-a-consequence-of-low-vaccination-rates-easy-travel/	http://web.archive.org/web/20161107195115/http://insideupmc.upmc.com/disney-measles-outbreak-a-consequence-of-low-vaccination-rates-easy-travel/	2016-11-07T19:51:15	2015-01-28T00:00:00	UPMC & Pitt Health Sciences News Blog	unknown	Disney Measles Outbreak a Consequence of Low Vaccination Rates
uptodate-com_20161125T164528	http://www.uptodate.com/contents/adult-vaccines-beyond-the-basics	http://web.archive.org/web/20161125164528/http://www.uptodate.com:80/contents/adult-vaccines-beyond-the-basics	2016-11-25T16:45:28	2000-01-01T00:00:00	www.uptodate.com	unknown	Adult vaccines
usnews-com_20161018T172826	http://www.usnews.com/news/blogs/data-mine/2015/01/26/whats-really-behind-the-measles-outbreak	http://web.archive.org/web/20161018172826/http://www.usnews.com/news/blogs/data-mine/2015/01/26/whats-really-behind-the-measles-outbreak	2016-10-18T17:28:26	2000-01-01T00:00:00	www.usnews.com	unknown	unknown
vaccinateyourbaby-org_20161105T032915	http://www.vaccinateyourbaby.org/safe/autism/mmr.cfm	http://web.archive.org/web/20161105032915/http://vaccinateyourbaby.org/safe/autism/mmr.cfm	2016-11-05T03:29:15	2017-07-01T00:00:00	www.vaccinateyourbaby.org	unknown	:: Vaccinate Your Baby : Measles-Mumps-Rubella (MMR) Vaccine and Autism Studies ::
vaccinateyourbaby-org_20170705T165639	http://www.vaccinateyourbaby.org/	http://web.archive.org/web/20170705165639/http://www.vaccinateyourbaby.org/	2017-07-05T16:56:39	2017-07-05T00:00:00	www.vaccinateyourbaby.org	unknown	unknown
vaccineinformation-org_20170612T112221	http://www.vaccineinformation.org/	http://web.archive.org/web/20170612112221/http://vaccineinformation.org/	2017-06-12T11:22:21	2000-01-01T00:00:00	www.vaccineinformation.org	unknown	unknown
vaccines-gov_20161016T063224	http://www.vaccines.gov/diseases/tetanus/	http://web.archive.org/web/20161016063224/http://www.vaccines.gov:80/diseases/tetanus	2016-10-16T06:32:24	2006-10-11T00:00:00	www.vaccines.gov	unknown	Tetanus (Lockjaw) | Vaccines.gov
vaccines-gov_20161018T021014	http://www.vaccines.gov/diseases/rubella/	http://web.archive.org/web/20161018021014/http://www.vaccines.gov:80/diseases/rubella	2016-10-18T02:10:14	2006-10-11T00:00:00	www.vaccines.gov	unknown	Rubella (German Measles) | Vaccines.gov
vaccines-gov_20161105T155518	http://www.vaccines.gov/diseases/rabies/	http://web.archive.org/web/20161105155518/http://www.vaccines.gov:80/diseases/rabies	2016-11-05T15:55:18	2006-10-11T00:00:00	www.vaccines.gov	unknown	Rabies | Vaccines.gov
vaccines-gov_20161109T074638	http://www.vaccines.gov/more_info/work/	http://web.archive.org/web/20161109074638/http://www.vaccines.gov:80/more_info/work/	2016-11-09T07:46:38	2000-01-01T00:00:00	www.vaccines.gov	unknown	unknown
vaccines-gov_20170114T204931	http://www.vaccines.gov/diseases/chickenpox/	http://web.archive.org/web/20170114204931/https://www.vaccines.gov/diseases/chickenpox/	2017-01-14T20:49:31	2006-10-11T00:00:00	www.vaccines.gov	unknown	Chickenpox (Varicella) | Vaccines.gov
vaccines-gov_20170501T023959	http://www.vaccines.gov/diseases/mumps/	http://web.archive.org/web/20170501023959/https://www.vaccines.gov/diseases/mumps	2017-05-01T02:39:59	2006-10-11T00:00:00	www.vaccines.gov	unknown	Mumps | Vaccines.gov
vaccines-gov_20170611T191047	http://www.vaccines.gov/diseases/measles/	http://web.archive.org/web/20170611191047/https://www.vaccines.gov/diseases/measles/	2017-06-11T19:10:47	2006-10-11T00:00:00	www.vaccines.gov	unknown	Measles | Vaccines.gov
vaccines-gov_20170627T175244	http://www.vaccines.gov/	http://web.archive.org/web/20170627175244/https://www.vaccines.gov/	2017-06-27T17:52:44	2006-10-11T00:00:00	www.vaccines.gov	unknown	Home | Vaccines.gov
vaccines-gov_20170627T180812	http://www.vaccines.gov/basics/	http://web.archive.org/web/20170627180812/https://www.vaccines.gov/basics/	2017-06-27T18:08:12	2006-10-11T00:00:00	www.vaccines.gov	unknown	unknown
vaccines-gov_20170627T180818	http://www.vaccines.gov/who_and_when/	http://web.archive.org/web/20170627180818/https://www.vaccines.gov/who_and_when/	2017-06-27T18:08:18	2000-01-01T00:00:00	www.vaccines.gov	unknown	unknown
vaccines-gov_20170627T223546	http://www.vaccines.gov/diseases/hepatitis_b/	http://web.archive.org/web/20170627223546/https://www.vaccines.gov/diseases/hepatitis_b/	2017-06-27T22:35:46	2006-10-11T00:00:00	www.vaccines.gov	unknown	Hepatitis B | Vaccines.gov
Vaccines-News_20170313T151349	http://www.vaccines.news/2016-05-26-attention-vaccine-fanatics-your-shedders-should-stay-home-from-school-for-2-weeks-after-every-live-virus-inoculation.html	http://web.archive.org/web/20170313151349/http://www.vaccines.news/2016-05-26-attention-vaccine-fanatics-your-shedders-should-stay-home-from-school-for-2-weeks-after-every-live-virus-inoculation.html	2017-03-13T15:13:49	2017-06-07T00:00:00	Vaccines News	JD Heyes	The Vaccinated children are carriers of live viruses that they were injected with
vaccinestoday-eu_20161104T192439	http://www.vaccinestoday.eu/vaccines/how-measles-can-change-a-life/	http://web.archive.org/web/20161104192439/http://www.vaccinestoday.eu/vaccines/how-measles-can-change-a-life/	2016-11-04T19:24:39	2013-01-31T00:00:00	www.vaccinestoday.eu	Name	How measles can change a life - VaccinesToday
VaxTruth-org_20170606T065016	http://vaxtruth.org/2015/01/measles/	http://web.archive.org/web/20170606065016/http://vaxtruth.org/2015/01/measles/	2017-06-06T06:50:16	2015-01-08T00:00:00	VaxTruth.org	Marcella	Measles at Disneyland!
Veazie-Vet_20170312T000521	http://www.veazievet.com/the-importance-of-rabies-vaccines/	http://web.archive.org/web/20170312000521/http://www.veazievet.com/the-importance-of-rabies-vaccines/	2017-03-12T00:05:21	2015-08-10T00:00:00	Veazie Vet	unknown	The Importance of Rabies Vaccines - Veazie Vet
virology-ws_20170623T174458	http://www.virology.ws/2015/07/30/permissive-vaccines-and-viral-virulence/	http://web.archive.org/web/20170623174458/http://www.virology.ws/2015/07/30/permissive-vaccines-and-viral-virulence/	2017-06-23T17:44:58	2015-07-30T00:00:00	www.virology.ws	unknown	Permissive vaccines and viral virulence
Voices-For-Vaccines_20161129T121825	http://www.voicesforvaccines.org/the-consequences-of-refusing-vaccines/	http://web.archive.org/web/20161129121825/http://www.voicesforvaccines.org:80/the-consequences-of-refusing-vaccines/	2016-11-29T12:18:25	2013-06-02T00:00:00	Voices For Vaccines	unknown	The Consequences of Refusing Vaccines - Voices For Vaccines
Voices-For-Vaccines_20170228T194925	http://www.voicesforvaccines.org/growing-up-unvaccinated/	http://web.archive.org/web/20170228194925/https://www.voicesforvaccines.org/growing-up-unvaccinated/	2017-02-28T19:49:25	2013-12-09T00:00:00	Voices For Vaccines	unknown	Growing Up Unvaccinated - Voices for Vaccines
WebMD_20160823T183837	http://www.webmd.com/children/vaccines/hepatitis-a-and-b-vaccines	http://web.archive.org/web/20160823183837/http://www.webmd.com/children/vaccines/hepatitis-a-and-b-vaccines	2016-08-23T18:38:37	2016-07-19T00:00:00	WebMD	WebMD	Hepatitis A and B Vaccinations Schedule
WebMD_20160925T143503	http://www.webmd.com/children/vaccines/news/20150316/low-vaccination-rates-likely-behind-disney-measles-outbreak-study	http://web.archive.org/web/20160925143503/http://www.webmd.com/children/vaccines/news/20150316/low-vaccination-rates-likely-behind-disney-measles-outbreak-study	2016-09-25T14:35:03	2015-03-16T00:00:00	WebMD	unknown	Low Vaccination Rates Likely Behind Disney Measles Outbreak: Study
WebMD_20161211T172512	http://www.webmd.com/vaccines/features/hepatitis-vaccines	http://web.archive.org/web/20161211172512/http://www.webmd.com:80/vaccines/features/hepatitis-vaccines	2016-12-11T17:25:12	2011-03-15T00:00:00	WebMD	Brenda Conaway	Hepatitis A & B Vaccines: Why You Should Get Them
WebMD_20161215T171230	http://www.webmd.com/vaccines/hepatitis-a-vaccine-for-adults	http://web.archive.org/web/20161215171230/http://www.webmd.com:80/vaccines/hepatitis-a-vaccine-for-adults	2016-12-15T17:12:30	2017-04-30T00:00:00	WebMD	WebMD	Adult Hepatitis A Vaccine: Side Effects
WebMD_20161222T195704	http://www.webmd.com/vaccines/chickenpox-varicella-vaccine-guidelines-for-adults	http://web.archive.org/web/20161222195704/http://www.webmd.com:80/vaccines/chickenpox-varicella-vaccine-guidelines-for-adults	2016-12-22T19:57:04	2017-04-30T00:00:00	WebMD	WebMD	Adult Chickenpox (Varicella) Vaccine Guidelines
WebMD_20170626T182528	http://www.webmd.com/vaccines/adult-mmr-vaccine-guidelines	http://web.archive.org/web/20170626182528/http://www.webmd.com/vaccines/adult-mmr-vaccine-guidelines	2017-06-26T18:25:28	2016-09-11T00:00:00	WebMD	WebMD	Adult MMR Vaccine: Advantages
WebMD_20170628T103153	http://www.webmd.com/children/vaccines/chickenpox-varicella-vaccine	http://web.archive.org/web/20170628103153/http://www.webmd.com/children/vaccines/chickenpox-varicella-vaccine	2017-06-28T10:31:53	2015-07-07T00:00:00	WebMD	WebMD	Chickenpox (Varicella) Vaccine
Whattoexpect_20161206T224915	http://www.whattoexpect.com/pregnancy/vaccines	http://web.archive.org/web/20161206224915/http://www.whattoexpect.com:80/pregnancy/vaccines	2016-12-06T22:49:15	2017-07-07T00:00:00	Whattoexpect	unknown	Vaccines to Get Before & During Pregnancy | What to Expect
who-int_20161208T191344	http://www.who.int/ith/vaccines/rabies/en/	http://web.archive.org/web/20161208191344/http://www.who.int:80/ith/vaccines/rabies/en/	2016-12-08T19:13:44	2014-04-29T00:00:00	www.who.int	unknown	WHO | Rabies
who-int_20170327T043644	http://www.who.int/immunization/	http://web.archive.org/web/20170327043644/http://www.who.int/immunization/	2017-03-27T04:36:44	2017-07-07T00:00:00	www.who.int	unknown	WHO department on Immunization
WIRED_20170525T041726	http://www.wired.com/2015/01/vaccinated-people-get-measles-disneyland-blame-unvaccinated/	http://web.archive.org/web/20170525041726/https://www.wired.com/2015/01/vaccinated-people-get-measles-disneyland-blame-unvaccinated/	2017-05-25T04:17:26	2015-01-26T00:00:00	WIRED	Katie M. Palmer	Why Did Vaccinated People Get Measles at Disneyland? Blame the Unvaccinated
wonkette-com_20160919T234256	http://wonkette.com/580106/today-in-duh-science-yes-anti-vaxxers-caused-disneyland-measles-outbreak-duh-science	http://web.archive.org/web/20160919234256/http://wonkette.com:80/580106/today-in-duh-science-yes-anti-vaxxers-caused-disneyland-measles-outbreak-duh-science	2016-09-19T23:42:56	2015-03-18T00:00:00	wonkette.com	Kaili Joy Gray	Today In Duh
WordReference-Forums_20170118T034336	http://forum.wordreference.com/threads/vaccination-inoculation.2344608/	http://web.archive.org/web/20170118034336/http://forum.wordreference.com/threads/vaccination-inoculation.2344608/	2017-01-18T03:43:36	2012-01-29T00:00:00	WordReference Forums	unknown	Vaccination / inoculation
World-Economic-Forum_20160927T220244	https://www.weforum.org/agenda/2016/01/can-these-technologies-take-the-needles-out-of-vaccines/	http://web.archive.org/web/20160927220244/https://www.weforum.org/agenda/2016/01/can-these-technologies-take-the-needles-out-of-vaccines/	2016-09-27T22:02:44	2016-01-11T00:00:00	World Economic Forum	Raina MacIntyre	Can these technologies take the needles out of vaccines?
World-Health-Organization_20160503T120356	http://www.who.int/immunization/research/forums_and_initiatives/gvirf/forum_2016/en/	http://web.archive.org/web/20160503120356/http://www.who.int:80/immunization/research/forums_and_initiatives/gvirf/forum_2016/en/	2016-05-03T12:03:56	2016-05-09T00:00:00	World Health Organization	unknown	The Global Vaccine and Immunization Research Forum (GVIRF) 2016
World-Health-Organization_20161126T161524	http://www.who.int/mediacentre/factsheets/fs378/en/	http://web.archive.org/web/20161126161524/http://www.who.int:80/mediacentre/factsheets/fs378/en/	2016-11-26T16:15:24	2017-04-24T00:00:00	World Health Organization	unknown	Immunization coverage
World-Health-Organization_20161127T044327	http://www.who.int/mediacentre/factsheets/fs099/en/	http://web.archive.org/web/20161127044327/http://www.who.int:80/mediacentre/factsheets/fs099/en/	2016-11-27T04:43:27	2017-03-21T00:00:00	World Health Organization	unknown	Rabies
World-Health-Organization_20170102T021727	http://www.who.int/gho/immunization/measles/en/	http://web.archive.org/web/20170102021727/http://www.who.int:80/gho/immunization/measles/en/	2017-01-02T02:17:27	2017-05-04T00:00:00	World Health Organization	unknown	Measles containing vaccine 1st dose (MCV1) immunization coverage
World-Health-Organization_20170419T052836	http://www.who.int/immunization/research/forums_and_initiatives/gvirf/en/	http://web.archive.org/web/20170419052836/http://www.who.int/immunization/research/forums_and_initiatives/gvirf/en/	2017-04-19T05:28:36	2017-06-16T00:00:00	World Health Organization	unknown	The Global Vaccine and Immunization Research Forum (GVIRF)
yahoo-com_20161107T201934	https://www.yahoo.com/news/disney-measles-outbreak-sparked-vaccination-debate-ends-204440487.html?ref=gs	http://web.archive.org/web/20161107201934/https://www.yahoo.com/news/disney-measles-outbreak-sparked-vaccination-debate-ends-204440487.html?ref=gs	2016-11-07T20:19:34	2000-01-01T00:00:00	www.yahoo.com	unknown	unknown
CNN_20170928T102949	http://edition.cnn.com/2017/05/08/health/measles-minnesota-somali-anti-vaccine-bn/index.html	http://web.archive.org/web/20170928102949/http://edition.cnn.com/2017/05/08/health/measles-minnesota-somali-anti-vaccine-bn/index.html	2017-09-28T10:29:49	2017-05-08T00:00:00	CNN	Jacqueline Howard CNN	Anti-vaccine groups blamed in Minnesota measles outbreak
NBC-News_20170816T081550	https://www.nbcnews.com/health/health-news/measles-outbreak-minnesota-caused-vaccine-skeptics-n756246	http://web.archive.org/web/20170816081550/http://www.nbcnews.com/health/health-news/measles-outbreak-minnesota-caused-vaccine-skeptics-n756246	2017-08-16T08:15:50	2017-05-09T00:00:00	NBC News	262695730411456	Anti-vaccine ‘propaganda’ is driving Minnesota’s measles outbreak
SELF_20170611T091338	https://www.self.com/story/measles-outbreak-minnesota	http://web.archive.org/web/20170611091338/http://www.self.com/story/measles-outbreak-minnesota	2017-06-11T09:13:38	2017-05-09T00:00:00	SELF	Korin Miller	There's a Measles Outbreak in Minnesota, and Anti-Vaccination Sentiments Are to Blame
sharylattkisson-com_20171001T192931	https://sharylattkisson.com/2016/11/27/what-the-news-isnt-saying-about-vaccine-autism-studies/	http://web.archive.org/web/20171001192931/https://sharylattkisson.com/2016/11/27/what-the-news-isnt-saying-about-vaccine-autism-studies/	2017-10-01T19:29:31	2016-11-27T00:00:00	sharylattkisson.com	sattkisson	What the News Isn’t Saying About Vaccine-Autism Studies | Sharyl Attkisson
Collective-Evolution_20170926T182201	http://www.collective-evolution.com/2017/03/31/do-vaccines-cause-autism-an-honest-look-at-both-sides-of-this-controversial-issue/	http://web.archive.org/web/20170926182201/http://www.collective-evolution.com/2017/03/31/do-vaccines-cause-autism-an-honest-look-at-both-sides-of-this-controversial-issue/	2017-09-26T18:22:01	2017-03-31T00:00:00	Collective Evolution	Collective Evolution	Do Vaccines Cause Autism? An Honest Look At BOTH Sides Of This Controversial Issue
CNN_20170808T234859	http://edition.cnn.com/2017/01/11/health/vaccine-safety-explainer/index.html	http://web.archive.org/web/20170808234859/http://edition.cnn.com/2017/01/11/health/vaccine-safety-explainer/index.html	2017-08-08T23:48:59	2017-01-11T00:00:00	CNN	Susan Scutti CNN	Concerned about vaccine safety? Here are the facts
HealthyChildren-org_20170803T235658	https://www.healthychildren.org/English/safety-prevention/immunizations/Pages/Vaccine-Safety-The-Facts.aspx	http://web.archive.org/web/20170803235658/https://www.healthychildren.org/English/safety-prevention/immunizations/Pages/Vaccine-Safety-The-Facts.aspx	2017-08-03T23:56:58	2016-05-11T00:00:00	HealthyChildren.org	unknown	Vaccine Safety: The Facts
vaccineinformation-org_20170611T231651	http://www.vaccineinformation.org/vaccine-safety/	http://web.archive.org/web/20170611231651/http://www.vaccineinformation.org/vaccine-safety/	2017-06-11T23:16:51	2016-08-23T00:00:00	www.vaccineinformation.org	unknown	Vaccine Basics - Vaccine Safety
historyofvaccines-org_20170712T124235	https://www.historyofvaccines.org/content/articles/vaccine-side-effects-and-adverse-events	http://web.archive.org/web/20170712124235/https://www.historyofvaccines.org/content/articles/vaccine-side-effects-and-adverse-events	2017-07-12T12:42:35	2010-05-10T00:00:00	www.historyofvaccines.org	unknown	Vaccine Side Effects and Adverse Events | History of Vaccines
immunizeforgood-com_20170626T232640	http://www.immunizeforgood.com/resource-center/side-effects-from-vaccines	http://web.archive.org/web/20170626232640/http://immunizeforgood.com/resource-center/side-effects-from-vaccines	2017-06-26T23:26:40	2000-01-01T00:00:00	www.immunizeforgood.com	unknown	Side Effects from Vaccines | Immunize for Good
vk-ovg-ox-ac-uk_20170912T071447	http://vk.ovg.ox.ac.uk/vaccine-side-effects	http://web.archive.org/web/20170912071447/http://vk.ovg.ox.ac.uk/vaccine-side-effects	2017-09-12T07:14:47	2016-12-08T00:00:00	vk.ovg.ox.ac.uk	unknown	Vaccine side effects and adverse reactions | Vaccine Knowledge
Stop-Mandatory-Vaccination_20161120T082441	http://www.stopmandatoryvaccination.com/vaccine-dangers/	http://web.archive.org/web/20161120082441/http://www.stopmandatoryvaccination.com:80/vaccine-dangers/	2016-11-20T08:24:41	2000-01-01T00:00:00	Stop Mandatory Vaccination	unknown	Discover The Many Dangers Of Vaccines and Vaccination
Scientific-American_20170112T025035	https://www.scientificamerican.com/article/fact-or-fiction-vaccines-are-dangerous/	http://web.archive.org/web/20170112025035/https://www.scientificamerican.com/article/fact-or-fiction-vaccines-are-dangerous/	2017-01-12T02:50:35	2015-03-06T00:00:00	Scientific American	Dina Fine Maron	Fact or Fiction?: Vaccines Are Dangerous
thehealthyhomeeconomist-com_20170810T004952	https://www.thehealthyhomeeconomist.com/six-reasons-to-say-no-to-vaccination/	http://web.archive.org/web/20170810004952/http://www.thehealthyhomeeconomist.com/six-reasons-to-say-no-to-vaccination/	2017-08-10T00:49:52	2010-05-25T00:00:00	www.thehealthyhomeeconomist.com	Name *	Six Reasons to Say NO to Vaccination - The Healthy Home Economist
Ars-Technica_20171003T014942	https://arstechnica.com/science/2017/09/dangerous-anti-vaccine-tweets-have-spiked-from-rich-people-in-just-5-states/	http://web.archive.org/web/20171003014942/https://arstechnica.com/science/2017/09/dangerous-anti-vaccine-tweets-have-spiked-from-rich-people-in-just-5-states/	2017-10-03T01:49:42	2017-09-29T17:00:00	Ars Technica	Beth Mole	Dangerous anti-vaccine tweets have spiked—from rich people in just 5 states
World-Health-Organization_20170403T184820	http://www.who.int/features/qa/84/en/	http://web.archive.org/web/20170403184820/http://who.int:80/features/qa/84/en/	2017-04-03T18:48:20	2017-03-31T00:00:00	World Health Organization	unknown	Questions and answers on immunization and vaccine safety
huffingtonpost-com_20170422T005719	http://www.huffingtonpost.com/2015/02/05/anti-vaccine-arguments-analyzed-explained_n_6607026.html	http://web.archive.org/web/20170422005719/http://www.huffingtonpost.com/2015/02/05/anti-vaccine-arguments-analyzed-explained_n_6607026.html	2017-04-22T00:57:19	2015-02-05T00:00:00	www.huffingtonpost.com	Jacqueline Howard	6 Dangerous Anti-Vaccination Arguments That Need To Be Shut Down
